Reading_Key,Timestamp,Device_ID,Home_ID,Watts,Volts,Amps
36800,2024-01-26 13:19:00,D001,H006,127.94,227.16,0.563
36801,2024-01-26 13:20:00,D004,H008,7.47,230.18,0.032
36802,2024-01-26 13:21:00,D002,H004,10.63,233.86,0.045
36803,2024-01-26 13:22:00,D009,H009,8.87,232.06,0.038
36804,2024-01-26 13:23:00,D008,H008,0.98,225.13,0.004
36805,2024-01-26 13:24:00,D008,H009,0.71,230.66,0.003
36806,2024-01-26 13:25:00,D009,H010,13.64,232.66,0.059
36807,2024-01-26 13:26:00,D009,H008,8.62,231.41,0.037
36808,2024-01-26 13:27:00,D001,H005,118.73,234.24,0.507
36809,2024-01-26 13:28:00,D004,H005,5.78,231.03,0.025
36810,2024-01-26 13:29:00,D003,H005,5.48,227.49,0.024
36811,2024-01-26 13:30:00,D010,H010,8.83,231.77,0.038
36812,2024-01-26 13:31:00,D009,H006,6.22,233.55,0.027
36813,2024-01-26 13:32:00,D001,H003,202.42,232.21,0.872
36814,2024-01-26 13:33:00,D001,H003,177.94,226.99,0.784
36815,2024-01-26 13:34:00,D008,H005,1.08,225.56,0.005
36816,2024-01-26 13:35:00,D004,H006,4.66,237.84,0.02
36817,2024-01-26 13:36:00,D004,H004,2.81,234.53,0.012
36818,2024-01-26 13:37:00,D006,H009,2.47,228.01,0.011
36819,2024-01-26 13:38:00,D008,H007,0.74,229.93,0.003
36820,2024-01-26 13:39:00,D007,H010,2.25,224.17,0.01
36821,2024-01-26 13:40:00,D002,H005,1795.68,226.71,7.921
36822,2024-01-26 13:41:00,D007,H010,3.52,229.15,0.015
36823,2024-01-26 13:42:00,D001,H001,17.27,236.58,0.073
36824,2024-01-26 13:43:00,D008,H007,2.58,231.03,0.011
36825,2024-01-26 13:44:00,D010,H005,2.44,234.51,0.01
36826,2024-01-26 13:45:00,D010,H008,3.26,229.21,0.014
36827,2024-01-26 13:46:00,D003,H007,2.24,228.4,0.01
36828,2024-01-26 13:47:00,D004,H001,3.33,229.01,0.015
36829,2024-01-26 13:48:00,D009,H001,8.39,233.27,0.036
36830,2024-01-26 13:49:00,D005,H008,38.99,233.76,0.167
36831,2024-01-26 13:50:00,D010,H006,2.42,228.11,0.011
36832,2024-01-26 13:51:00,D008,H002,2.55,226.35,0.011
36833,2024-01-26 13:52:00,D007,H005,2.61,221.1,0.012
36834,2024-01-26 13:53:00,D002,H006,1634.31,238.41,6.855
36835,2024-01-26 13:54:00,D001,H002,162.42,226.43,0.717
36836,2024-01-26 13:55:00,D005,H004,36.49,224.22,0.163
36837,2024-01-26 13:56:00,D003,H006,6.26,232.15,0.027
36838,2024-01-26 13:57:00,D009,H004,9.27,232.98,0.04
36839,2024-01-26 13:58:00,D006,H009,8.46,235.74,0.036
36840,2024-01-26 13:59:00,D005,H010,65.24,228.62,0.285
36841,2024-01-26 14:00:00,D001,H003,165.4,240.51,0.688
36842,2024-01-26 14:01:00,D008,H005,0.7,230.37,0.003
36843,2024-01-26 14:02:00,D010,H005,10.31,221.8,0.046
36844,2024-01-26 14:03:00,D001,H006,218.04,220.02,0.991
36845,2024-01-26 14:04:00,D009,H005,6.83,232.16,0.029
36846,2024-01-26 14:05:00,D010,H003,9.01,234.4,0.038
36847,2024-01-26 14:06:00,D008,H002,3.98,237.08,0.017
36848,2024-01-26 14:07:00,D010,H001,5.55,230.38,0.024
36849,2024-01-26 14:08:00,D004,H004,1.79,235.05,0.008
36850,2024-01-26 14:09:00,D004,H006,5.25,232.65,0.023
36851,2024-01-26 14:10:00,D008,H008,0.72,225.37,0.003
36852,2024-01-26 14:11:00,D004,H001,4.83,228.66,0.021
36853,2024-01-26 14:12:00,D001,H001,17.15,237.06,0.072
36854,2024-01-26 14:13:00,D004,H005,3.51,230.72,0.015
36855,2024-01-26 14:14:00,D003,H005,4.29,230.64,0.019
36856,2024-01-26 14:15:00,D009,H006,8.65,230.68,0.037
36857,2024-01-26 14:16:00,D001,H007,139.02,224.99,0.618
36858,2024-01-26 14:17:00,D010,H005,8.77,231.34,0.038
36859,2024-01-26 14:18:00,D009,H007,10.32,229.11,0.045
36860,2024-01-26 14:19:00,D001,H002,214.59,220.85,0.972
36861,2024-01-26 14:20:00,D002,H010,5.09,230.08,0.022
36862,2024-01-26 14:21:00,D006,H006,1.35,235.81,0.006
36863,2024-01-26 14:22:00,D009,H009,6.34,231.05,0.027
36864,2024-01-26 14:23:00,D001,H006,213.32,228.41,0.934
36865,2024-01-26 14:24:00,D008,H010,1.21,232.95,0.005
36866,2024-01-26 14:25:00,D004,H006,5.03,229.9,0.022
36867,2024-01-26 14:26:00,D001,H005,189.16,223.81,0.845
36868,2024-01-26 14:27:00,D001,H004,169.37,235.85,0.718
36869,2024-01-26 14:28:00,D005,H010,52.45,225.73,0.232
36870,2024-01-26 14:29:00,D002,H005,1164.79,235.19,4.953
36871,2024-01-26 14:30:00,D001,H004,193.41,232.84,0.831
36872,2024-01-26 14:31:00,D006,H007,0.85,225.96,0.004
36873,2024-01-26 14:32:00,D010,H009,7.38,223.83,0.033
36874,2024-01-26 14:33:00,D002,H004,8.21,236.27,0.035
36875,2024-01-26 14:34:00,D003,H010,3.2,226.13,0.014
36876,2024-01-26 14:35:00,D002,H004,4.68,230.18,0.02
36877,2024-01-26 14:36:00,D002,H001,1742.09,232.2,7.502
36878,2024-01-26 14:37:00,D006,H002,0.74,220.9,0.003
36879,2024-01-26 14:38:00,D010,H009,6.73,224.03,0.03
36880,2024-01-26 14:39:00,D010,H009,10.23,231.39,0.044
36881,2024-01-26 14:40:00,D001,H006,114.16,229.67,0.497
36882,2024-01-26 14:41:00,D005,H008,89.08,235.51,0.378
36883,2024-01-26 14:42:00,D002,H004,11.87,232.45,0.051
36884,2024-01-26 14:43:00,D001,H003,196.34,231.18,0.849
36885,2024-01-26 14:44:00,D001,H003,11.87,239.83,0.049
36886,2024-01-26 14:45:00,D004,H006,7.59,226.46,0.034
36887,2024-01-26 14:46:00,D008,H009,1.7,233.65,0.007
36888,2024-01-26 14:47:00,D001,H007,16.5,229.98,0.072
36889,2024-01-26 14:48:00,D001,H010,116.35,225.85,0.515
36890,2024-01-26 14:49:00,D008,H007,4.47,230.36,0.019
36891,2024-01-26 14:50:00,D001,H005,117.83,233.93,0.504
36892,2024-01-26 14:51:00,D008,H003,4.95,230.64,0.021
36893,2024-01-26 14:52:00,D001,H004,137.78,227.73,0.605
36894,2024-01-26 14:53:00,D008,H009,0.87,233.5,0.004
36895,2024-01-26 14:54:00,D006,H003,0.56,224.3,0.002
36896,2024-01-26 14:55:00,D001,H008,15.11,231.82,0.065
36897,2024-01-26 14:56:00,D005,H007,35.88,233.88,0.153
36898,2024-01-26 14:57:00,D008,H008,1.96,231.26,0.008
36899,2024-01-26 14:58:00,D008,H009,0.68,230.67,0.003
36900,2024-01-26 14:59:00,D003,H003,7.93,226.83,0.035
36901,2024-01-26 15:00:00,D006,H005,5.94,233.1,0.025
36902,2024-01-26 15:01:00,D008,H004,2.52,232.48,0.011
36903,2024-01-26 15:02:00,D008,H008,2.98,228.24,0.013
36904,2024-01-26 15:03:00,D004,H001,1.6,229.22,0.007
36905,2024-01-26 15:04:00,D004,H010,3.74,230.01,0.016
36906,2024-01-26 15:05:00,D001,H010,122.32,230.43,0.531
36907,2024-01-26 15:06:00,D004,H007,6.03,233.39,0.026
36908,2024-01-26 15:07:00,D001,H007,477.84,227.47,2.101
36909,2024-01-26 15:08:00,D003,H008,3.84,233.05,0.016
36910,2024-01-26 15:09:00,D001,H006,203.24,225.44,0.902
36911,2024-01-26 15:10:00,D001,H010,203.36,232.01,0.877
36912,2024-01-26 15:11:00,D001,H002,176.92,236.14,0.749
36913,2024-01-26 15:12:00,D002,H009,1714.15,224.44,7.638
36914,2024-01-26 15:13:00,D008,H004,1.03,227.61,0.005
36915,2024-01-26 15:14:00,D010,H005,7.91,235.01,0.034
36916,2024-01-26 15:15:00,D006,H008,5.83,231.15,0.025
36917,2024-01-26 15:16:00,D008,H003,4.55,228.05,0.02
36918,2024-01-26 15:17:00,D006,H007,0.53,224.83,0.002
36919,2024-01-26 15:18:00,D010,H005,9.01,231.88,0.039
36920,2024-01-26 15:19:00,D009,H007,11.55,228.58,0.051
36921,2024-01-26 15:20:00,D006,H009,1.4,235.22,0.006
36922,2024-01-26 15:21:00,D008,H010,2.3,228.3,0.01
36923,2024-01-26 15:22:00,D010,H004,12.42,232.82,0.053
36924,2024-01-26 15:23:00,D007,H007,2.25,234.16,0.01
36925,2024-01-26 15:24:00,D002,H004,11.01,232.78,0.047
36926,2024-01-26 15:25:00,D002,H005,1292.44,222.96,5.797
36927,2024-01-26 15:26:00,D001,H005,95.71,239.4,0.4
36928,2024-01-26 15:27:00,D006,H002,8.37,228.46,0.037
36929,2024-01-26 15:28:00,D009,H005,12.69,228.72,0.056
36930,2024-01-26 15:29:00,D003,H007,6.08,221.41,0.027
36931,2024-01-26 15:30:00,D005,H006,69.3,231.81,0.299
36932,2024-01-26 15:31:00,D006,H002,1.99,229.44,0.009
36933,2024-01-26 15:32:00,D010,H003,12.63,234.65,0.054
36934,2024-01-26 15:33:00,D010,H007,4.33,241.53,0.018
36935,2024-01-26 15:34:00,D008,H002,2.55,228.2,0.011
36936,2024-01-26 15:35:00,D008,H003,1.1,226.92,0.005
36937,2024-01-26 15:36:00,D001,H010,141.38,223.6,0.632
36938,2024-01-26 15:37:00,D008,H009,3.39,237.78,0.014
36939,2024-01-26 15:38:00,D006,H001,8.78,234.39,0.037
36940,2024-01-26 15:39:00,D009,H009,8.78,231.3,0.038
36941,2024-01-26 15:40:00,D005,H001,80.91,236.34,0.342
36942,2024-01-26 15:41:00,D009,H008,8.22,227.64,0.036
36943,2024-01-26 15:42:00,D007,H006,3.98,234.01,0.017
36944,2024-01-26 15:43:00,D004,H003,3.06,230.12,0.013
36945,2024-01-26 15:44:00,D008,H001,4.71,228.85,0.021
36946,2024-01-26 15:45:00,D001,H009,217.15,229.25,0.947
36947,2024-01-26 15:46:00,D001,H009,178.93,232.5,0.77
36948,2024-01-26 15:47:00,D009,H005,12.19,220.98,0.055
36949,2024-01-26 15:48:00,D009,H003,9.31,228.09,0.041
36950,2024-01-26 15:49:00,D008,H002,2.12,232.32,0.009
36951,2024-01-26 15:50:00,D004,H008,4.32,226.89,0.019
36952,2024-01-26 15:51:00,D008,H007,3.66,227.26,0.016
36953,2024-01-26 15:52:00,D010,H004,9.06,242.85,0.037
36954,2024-01-26 15:53:00,D002,H002,1544.26,221.24,6.98
36955,2024-01-26 15:54:00,D008,H010,4.1,226.34,0.018
36956,2024-01-26 15:55:00,D006,H003,1.7,229.02,0.007
36957,2024-01-26 15:56:00,D010,H004,6.56,227.32,0.029
36958,2024-01-26 15:57:00,D008,H008,4.61,229.78,0.02
36959,2024-01-26 15:58:00,D002,H010,10.34,228.23,0.045
36960,2024-01-26 15:59:00,D003,H001,6.8,227.18,0.03
36961,2024-01-26 16:00:00,D001,H001,152.15,232.97,0.653
36962,2024-01-26 16:01:00,D008,H006,4.25,229.14,0.019
36963,2024-01-26 16:02:00,D006,H007,0.93,227.11,0.004
36964,2024-01-26 16:03:00,D001,H001,127.64,232.08,0.55
36965,2024-01-26 16:04:00,D004,H006,6.65,226.95,0.029
36966,2024-01-26 16:05:00,D007,H005,1.24,233.72,0.005
36967,2024-01-26 16:06:00,D007,H010,3.26,224.5,0.015
36968,2024-01-26 16:07:00,D005,H009,67.75,232.48,0.291
36969,2024-01-26 16:08:00,D006,H001,1.69,229.48,0.007
36970,2024-01-26 16:09:00,D004,H007,5.8,222.34,0.026
36971,2024-01-26 16:10:00,D007,H001,4.72,230.51,0.02
36972,2024-01-26 16:11:00,D003,H007,1.96,219.81,0.009
36973,2024-01-26 16:12:00,D002,H003,10.82,225.7,0.048
36974,2024-01-26 16:13:00,D005,H009,76.61,218.93,0.35
36975,2024-01-26 16:14:00,D006,H006,8.74,229.89,0.038
36976,2024-01-26 16:15:00,D003,H007,1.94,227.96,0.009
36977,2024-01-26 16:16:00,D009,H001,13.5,230.04,0.059
36978,2024-01-26 16:17:00,D002,H008,9.86,227.76,0.043
36979,2024-01-26 16:18:00,D006,H001,4.06,229.43,0.018
36980,2024-01-26 16:19:00,D007,H009,12.21,236.82,0.052
36981,2024-01-26 16:20:00,D002,H005,1641.05,230.79,7.111
36982,2024-01-26 16:21:00,D010,H007,10.65,230.07,0.046
36983,2024-01-26 16:22:00,D001,H009,103.4,237.4,0.436
36984,2024-01-26 16:23:00,D002,H003,2.53,228.63,0.011
36985,2024-01-26 16:24:00,D004,H007,2.33,227.28,0.01
36986,2024-01-26 16:25:00,D002,H007,3.97,223.68,0.018
36987,2024-01-26 16:26:00,D002,H007,9.29,229.73,0.04
36988,2024-01-26 16:27:00,D001,H002,100.9,234.63,0.43
36989,2024-01-26 16:28:00,D009,H002,6.22,222.65,0.028
36990,2024-01-26 16:29:00,D001,H006,148.36,232.92,0.637
36991,2024-01-26 16:30:00,D004,H007,1.79,226.74,0.008
36992,2024-01-26 16:31:00,D002,H006,1805.91,231.33,7.807
36993,2024-01-26 16:32:00,D009,H005,13.12,236.65,0.055
36994,2024-01-26 16:33:00,D003,H005,4.18,231.9,0.018
36995,2024-01-26 16:34:00,D008,H005,4.56,236.51,0.019
36996,2024-01-26 16:35:00,D008,H006,1.42,230.66,0.006
36997,2024-01-26 16:36:00,D008,H005,4.39,230.94,0.019
36998,2024-01-26 16:37:00,D004,H008,4.26,237.84,0.018
36999,2024-01-26 16:38:00,D006,H005,0.97,234.01,0.004
37000,2024-01-26 16:39:00,D008,H009,3.8,233.14,0.016
37001,2024-01-26 16:40:00,D009,H006,9.44,227.7,0.041
37002,2024-01-26 16:41:00,D001,H009,175.78,225.3,0.78
37003,2024-01-26 16:42:00,D002,H003,4.99,229.24,0.022
37004,2024-01-26 16:43:00,D002,H001,1567.03,223.16,7.022
37005,2024-01-26 16:44:00,D004,H009,3.76,227.5,0.017
37006,2024-01-26 16:45:00,D006,H009,2.45,229.02,0.011
37007,2024-01-26 16:46:00,D008,H005,4.51,231.75,0.019
37008,2024-01-26 16:47:00,D001,H005,134.56,229.22,0.587
37009,2024-01-26 16:48:00,D004,H004,6.13,233.43,0.026
37010,2024-01-26 16:49:00,D009,H007,13.84,227.45,0.061
37011,2024-01-26 16:50:00,D005,H009,36.55,234.81,0.156
37012,2024-01-26 16:51:00,D005,H006,60.96,236.13,0.258
37013,2024-01-26 16:52:00,D009,H010,12.8,234.15,0.055
37014,2024-01-26 16:53:00,D005,H003,57.08,234.94,0.243
37015,2024-01-26 16:54:00,D004,H003,5.75,225.55,0.026
37016,2024-01-26 16:55:00,D009,H005,11.14,226.55,0.049
37017,2024-01-26 16:56:00,D004,H007,3.38,227.84,0.015
37018,2024-01-26 16:57:00,D002,H005,1725.53,227.44,7.587
37019,2024-01-26 16:58:00,D001,H010,12.71,232.7,0.055
37020,2024-01-26 16:59:00,D001,H006,103.68,231.78,0.447
37021,2024-01-26 17:00:00,D004,H010,3.25,234.4,0.014
37022,2024-01-26 17:01:00,D008,H008,4.1,230.16,0.018
37023,2024-01-26 17:02:00,D007,H005,3.34,230.72,0.014
37024,2024-01-26 17:03:00,D009,H009,36.54,237.11,0.154
37025,2024-01-26 17:04:00,D010,H005,3.3,231.16,0.014
37026,2024-01-26 17:05:00,D009,H009,7.34,231.9,0.032
37027,2024-01-26 17:06:00,D002,H010,11.0,228.88,0.048
37028,2024-01-26 17:07:00,D005,H001,68.56,235.42,0.291
37029,2024-01-26 17:08:00,D010,H005,13.8,229.3,0.06
37030,2024-01-26 17:09:00,D001,H004,148.8,229.73,0.648
37031,2024-01-26 17:10:00,D008,H004,4.95,229.42,0.022
37032,2024-01-26 17:11:00,D010,H007,8.23,227.7,0.036
37033,2024-01-26 17:12:00,D002,H008,9.77,232.59,0.042
37034,2024-01-26 17:13:00,D004,H008,2.31,237.94,0.01
37035,2024-01-26 17:14:00,D006,H006,8.16,229.95,0.036
37036,2024-01-26 17:15:00,D005,H010,65.29,225.54,0.289
37037,2024-01-26 17:16:00,D001,H001,6.64,232.59,0.029
37038,2024-01-26 17:17:00,D005,H003,88.01,237.15,0.371
37039,2024-01-26 17:18:00,D001,H001,126.59,224.37,0.564
37040,2024-01-26 17:19:00,D007,H006,1.87,232.91,0.008
37041,2024-01-26 17:20:00,D004,H010,4.43,236.68,0.019
37042,2024-01-26 17:21:00,D008,H008,3.54,233.73,0.015
37043,2024-01-26 17:22:00,D005,H010,39.85,226.35,0.176
37044,2024-01-26 17:23:00,D004,H010,4.19,228.1,0.018
37045,2024-01-26 17:24:00,D005,H010,58.7,237.08,0.248
37046,2024-01-26 17:25:00,D002,H007,3.78,233.73,0.016
37047,2024-01-26 17:26:00,D008,H004,4.52,229.47,0.02
37048,2024-01-26 17:27:00,D010,H009,3.16,231.12,0.014
37049,2024-01-26 17:28:00,D010,H006,3.95,230.18,0.017
37050,2024-01-26 17:29:00,D009,H008,13.27,226.99,0.058
37051,2024-01-26 17:30:00,D005,H005,63.69,234.29,0.272
37052,2024-01-26 17:31:00,D006,H004,1.77,225.84,0.008
37053,2024-01-26 17:32:00,D005,H003,71.93,231.34,0.311
37054,2024-01-26 17:33:00,D004,H005,6.53,224.57,0.029
37055,2024-01-26 17:34:00,D005,H004,84.57,231.31,0.366
37056,2024-01-26 17:35:00,D009,H007,10.14,228.8,0.044
37057,2024-01-26 17:36:00,D008,H010,1.16,226.75,0.005
37058,2024-01-26 17:37:00,D007,H009,2.38,228.03,0.01
37059,2024-01-26 17:38:00,D009,H010,10.47,221.13,0.047
37060,2024-01-26 17:39:00,D001,H010,179.57,225.65,0.796
37061,2024-01-26 17:40:00,D003,H001,4.41,225.5,0.02
37062,2024-01-26 17:41:00,D001,H002,219.29,227.38,0.964
37063,2024-01-26 17:42:00,D005,H003,92.2,234.86,0.393
37064,2024-01-26 17:43:00,D006,H002,2.29,227.62,0.01
37065,2024-01-26 17:44:00,D008,H004,4.33,232.96,0.019
37066,2024-01-26 17:45:00,D001,H004,121.48,230.3,0.528
37067,2024-01-26 17:46:00,D003,H005,2.25,226.96,0.01
37068,2024-01-26 17:47:00,D006,H008,0.72,234.21,0.003
37069,2024-01-26 17:48:00,D007,H010,3.84,234.4,0.016
37070,2024-01-26 17:49:00,D001,H002,13.46,230.33,0.058
37071,2024-01-26 17:50:00,D008,H006,3.15,233.02,0.014
37072,2024-01-26 17:51:00,D010,H001,11.99,230.32,0.052
37073,2024-01-26 17:52:00,D005,H003,65.58,226.83,0.289
37074,2024-01-26 17:53:00,D003,H004,2.75,233.02,0.012
37075,2024-01-26 17:54:00,D008,H001,3.57,228.63,0.016
37076,2024-01-26 17:55:00,D010,H010,4.86,229.01,0.021
37077,2024-01-26 17:56:00,D006,H003,2.06,226.93,0.009
37078,2024-01-26 17:57:00,D008,H006,1.5,228.42,0.007
37079,2024-01-26 17:58:00,D001,H004,145.24,220.26,0.659
37080,2024-01-26 17:59:00,D009,H009,13.05,230.03,0.057
37081,2024-01-26 18:00:00,D004,H005,143.82,229.59,0.626
37082,2024-01-26 18:01:00,D009,H005,13.39,229.1,0.058
37083,2024-01-26 18:02:00,D001,H007,148.34,227.68,0.652
37084,2024-01-26 18:03:00,D009,H003,10.27,233.53,0.044
37085,2024-01-26 18:04:00,D008,H007,88.7,231.2,0.384
37086,2024-01-26 18:05:00,D008,H003,93.36,223.48,0.418
37087,2024-01-26 18:06:00,D004,H007,94.93,237.62,0.399
37088,2024-01-26 18:07:00,D008,H010,91.07,226.05,0.403
37089,2024-01-26 18:08:00,D010,H005,12.83,226.45,0.057
37090,2024-01-26 18:09:00,D004,H009,135.53,227.15,0.597
37091,2024-01-26 18:10:00,D008,H006,87.27,229.43,0.38
37092,2024-01-26 18:11:00,D003,H003,2.52,229.16,0.011
37093,2024-01-26 18:12:00,D005,H002,77.67,226.35,0.343
37094,2024-01-26 18:13:00,D004,H001,85.5,231.45,0.369
37095,2024-01-26 18:14:00,D008,H008,95.21,227.17,0.419
37096,2024-01-26 18:15:00,D008,H005,53.15,225.15,0.236
37097,2024-01-26 18:16:00,D004,H006,133.01,234.98,0.566
37098,2024-01-26 18:17:00,D006,H010,3.14,229.31,0.014
37099,2024-01-26 18:18:00,D006,H004,7.6,229.61,0.033
37100,2024-01-26 18:19:00,D008,H006,60.73,236.22,0.257
37101,2024-01-26 18:20:00,D004,H007,110.74,225.4,0.491
37102,2024-01-26 18:21:00,D008,H009,39.2,234.81,0.167
37103,2024-01-26 18:22:00,D001,H008,17.92,227.15,0.079
37104,2024-01-26 18:23:00,D003,H004,2.06,224.04,0.009
37105,2024-01-26 18:24:00,D009,H009,13.51,231.1,0.058
37106,2024-01-26 18:25:00,D004,H005,133.39,230.63,0.578
37107,2024-01-26 18:26:00,D009,H002,11.33,231.02,0.049
37108,2024-01-26 18:27:00,D006,H010,2.73,229.19,0.012
37109,2024-01-26 18:28:00,D002,H003,10.48,231.97,0.045
37110,2024-01-26 18:29:00,D001,H008,178.46,230.98,0.773
37111,2024-01-26 18:30:00,D007,H005,2.5,227.14,0.011
37112,2024-01-26 18:31:00,D001,H008,212.79,234.42,0.908
37113,2024-01-26 18:32:00,D008,H002,47.62,230.88,0.206
37114,2024-01-26 18:33:00,D002,H004,10.53,229.23,0.046
37115,2024-01-26 18:34:00,D007,H009,5.8,226.02,0.026
37116,2024-01-26 18:35:00,D004,H003,161.0,223.92,0.719
37117,2024-01-26 18:36:00,D005,H006,37.92,228.35,0.166
37118,2024-01-26 18:37:00,D008,H006,117.29,233.97,0.501
37119,2024-01-26 18:38:00,D006,H008,0.57,236.9,0.002
37120,2024-01-26 18:39:00,D010,H009,5.87,224.48,0.026
37121,2024-01-26 18:40:00,D010,H008,13.42,228.93,0.059
37122,2024-01-26 18:41:00,D008,H010,79.44,225.33,0.353
37123,2024-01-26 18:42:00,D008,H006,108.67,222.56,0.488
37124,2024-01-26 18:43:00,D005,H008,58.51,236.35,0.248
37125,2024-01-26 18:44:00,D008,H007,111.52,226.84,0.492
37126,2024-01-26 18:45:00,D004,H006,125.72,223.7,0.562
37127,2024-01-26 18:46:00,D002,H009,1191.62,234.96,5.072
37128,2024-01-26 18:47:00,D008,H010,94.53,234.24,0.404
37129,2024-01-26 18:48:00,D002,H006,1690.73,228.07,7.413
37130,2024-01-26 18:49:00,D007,H008,3.12,230.39,0.014
37131,2024-01-26 18:50:00,D004,H003,134.41,237.64,0.566
37132,2024-01-26 18:51:00,D006,H007,2.06,228.46,0.009
37133,2024-01-26 18:52:00,D006,H008,1.44,226.64,0.006
37134,2024-01-26 18:53:00,D008,H010,95.9,229.57,0.418
37135,2024-01-26 18:54:00,D004,H010,158.01,228.9,0.69
37136,2024-01-26 18:55:00,D002,H003,9.5,227.3,0.042
37137,2024-01-26 18:56:00,D007,H001,4.01,231.97,0.017
37138,2024-01-26 18:57:00,D008,H001,21.53,232.55,0.093
37139,2024-01-26 18:58:00,D009,H005,9.46,231.26,0.041
37140,2024-01-26 18:59:00,D003,H007,6.04,227.33,0.027
37141,2024-01-26 19:00:00,D001,H003,204.0,236.81,0.861
37142,2024-01-26 19:01:00,D009,H002,7.9,230.68,0.034
37143,2024-01-26 19:02:00,D006,H005,1.52,222.52,0.007
37144,2024-01-26 19:03:00,D002,H006,7.5,230.6,0.033
37145,2024-01-26 19:04:00,D008,H005,52.82,222.38,0.238
37146,2024-01-26 19:05:00,D002,H007,8.57,224.47,0.038
37147,2024-01-26 19:06:00,D008,H001,27.12,225.06,0.12
37148,2024-01-26 19:07:00,D006,H003,3.39,231.95,0.015
37149,2024-01-26 19:08:00,D008,H009,25.69,231.77,0.111
37150,2024-01-26 19:09:00,D005,H008,44.88,223.76,0.201
37151,2024-01-26 19:10:00,D004,H001,146.37,224.19,0.653
37152,2024-01-26 19:11:00,D004,H006,101.76,227.42,0.447
37153,2024-01-26 19:12:00,D006,H007,2.52,227.47,0.011
37154,2024-01-26 19:13:00,D006,H007,1.92,223.6,0.009
37155,2024-01-26 19:14:00,D010,H006,1279.6,230.77,5.545
37156,2024-01-26 19:15:00,D003,H004,6.75,235.24,0.029
37157,2024-01-26 19:16:00,D004,H002,159.5,232.84,0.685
37158,2024-01-26 19:17:00,D010,H009,8.59,235.81,0.036
37159,2024-01-26 19:18:00,D001,H003,160.58,229.94,0.698
37160,2024-01-26 19:19:00,D008,H005,24.54,230.82,0.106
37161,2024-01-26 19:20:00,D004,H009,119.48,223.06,0.536
37162,2024-01-26 19:21:00,D003,H003,1630.47,234.38,6.956
37163,2024-01-26 19:22:00,D002,H010,10.06,223.78,0.045
37164,2024-01-26 19:23:00,D010,H003,2.16,238.9,0.009
37165,2024-01-26 19:24:00,D005,H009,5.77,230.31,0.025
37166,2024-01-26 19:25:00,D004,H008,136.2,233.29,0.584
37167,2024-01-26 19:26:00,D001,H007,8.26,226.52,0.036
37168,2024-01-26 19:27:00,D001,H002,147.42,230.57,0.639
37169,2024-01-26 19:28:00,D008,H005,76.41,235.82,0.324
37170,2024-01-26 19:29:00,D008,H004,66.9,233.43,0.287
37171,2024-01-26 19:30:00,D004,H004,174.42,231.65,0.753
37172,2024-01-26 19:31:00,D010,H007,11.99,229.98,0.052
37173,2024-01-26 19:32:00,D005,H004,8.19,236.75,0.035
37174,2024-01-26 19:33:00,D004,H008,177.32,229.03,0.774
37175,2024-01-26 19:34:00,D004,H004,137.12,235.72,0.582
37176,2024-01-26 19:35:00,D009,H009,8.41,226.26,0.037
37177,2024-01-26 19:36:00,D008,H004,93.54,229.94,0.407
37178,2024-01-26 19:37:00,D002,H001,9.36,231.08,0.04
37179,2024-01-26 19:38:00,D008,H005,118.71,237.2,0.5
37180,2024-01-26 19:39:00,D006,H002,1.49,227.85,0.007
37181,2024-01-26 19:40:00,D004,H003,144.52,227.3,0.636
37182,2024-01-26 19:41:00,D001,H009,15.61,230.9,0.068
37183,2024-01-26 19:42:00,D008,H008,85.75,234.62,0.366
37184,2024-01-26 19:43:00,D008,H008,91.91,229.24,0.401
37185,2024-01-26 19:44:00,D006,H010,0.63,234.11,0.003
37186,2024-01-26 19:45:00,D003,H001,5.65,234.18,0.024
37187,2024-01-26 19:46:00,D002,H009,9.67,238.56,0.041
37188,2024-01-26 19:47:00,D004,H010,71.23,229.52,0.31
37189,2024-01-26 19:48:00,D006,H005,0.91,230.48,0.004
37190,2024-01-26 19:49:00,D008,H007,168.0,229.53,0.732
37191,2024-01-26 19:50:00,D001,H006,215.44,228.04,0.945
37192,2024-01-26 19:51:00,D006,H010,7.46,230.44,0.032
37193,2024-01-26 19:52:00,D004,H004,90.61,229.43,0.395
37194,2024-01-26 19:53:00,D003,H006,1.15,233.54,0.005
37195,2024-01-26 19:54:00,D001,H009,181.14,236.09,0.767
37196,2024-01-26 19:55:00,D008,H007,37.68,228.02,0.165
37197,2024-01-26 19:56:00,D010,H010,1657.31,233.33,7.103
37198,2024-01-26 19:57:00,D009,H010,9.81,226.54,0.043
37199,2024-01-26 19:58:00,D004,H006,150.17,224.98,0.667
37200,2024-01-26 19:59:00,D005,H003,3.99,233.14,0.017
37201,2024-01-26 20:00:00,D008,H001,82.89,230.67,0.359
37202,2024-01-26 20:01:00,D007,H010,4.34,226.7,0.019
37203,2024-01-26 20:02:00,D002,H005,760.34,234.08,3.248
37204,2024-01-26 20:03:00,D001,H010,45.87,228.21,0.201
37205,2024-01-26 20:04:00,D002,H002,1272.25,225.91,5.632
37206,2024-01-26 20:05:00,D005,H009,64.5,225.05,0.287
37207,2024-01-26 20:06:00,D005,H008,62.31,229.69,0.271
37208,2024-01-26 20:07:00,D008,H006,98.45,236.04,0.417
37209,2024-01-26 20:08:00,D004,H006,137.21,231.14,0.594
